Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	Num_ref_contigs	Num_query_contigs	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_90_ctg_len	Ref_50_ctg_len	Ref_10_ctg_len	Query_90_ctg_len	Query_50_ctg_len	Query_10_ctg_len	Avg_chain_len	Total_bases_covered
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/ChuDM_2017_SRR8942345_bin.9.fna	95.86	79.06	86.07	BrooksB_2017_SRR5406011_bin.1_k119_379	ChuDM_2017_SRR8942345_bin.9_k119_844	21	135	96.26	96.22	2.70	136579	70333	7043	30464	9286	2851	7538	1628363
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865768_bin.4.fna	88.90	30.27	33.78	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865768_bin.4_k141_84	21	371	88.37	89.28	4.12	136579	70333	7043	9668	3897	1853	2969	623497
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692207_bin.4.fna	87.40	44.86	44.95	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692207_bin.4_k141_491	21	16	86.63	88.11	3.82	136579	70333	7043	300816	121567	24499	4914	923877
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865526_bin.1.fna	90.02	20.59	31.45	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865526_bin.1_k141_166	21	402	90.52	90.52	3.79	136579	70333	7043	5717	2862	1728	2585	423985
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865637_bin.7.fna	87.78	38.44	38.82	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865637_bin.7_k141_1312	21	207	87.19	88.28	3.98	136579	70333	7043	18865	7719	2228	4101	791598
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/FerrettiP_2018_SRR5274038_bin.4.fna	87.76	42.03	43.46	BrooksB_2017_SRR5406011_bin.1_k119_379	FerrettiP_2018_SRR5274038_bin.4_k119_112	21	127	87.23	88.19	4.24	136579	70333	7043	31914	12018	2774	4508	865548
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865483_bin.2.fna	92.04	17.54	23.93	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865483_bin.2_k141_27	21	716	92.63	92.50	3.46	136579	70333	7043	3610	1766	1097	1779	361176
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692188_bin.2.fna	87.69	43.21	44.92	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692188_bin.2_k141_514	21	74	86.98	88.23	4.24	136579	70333	7043	66947	18838	2926	4708	889935
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865677_bin.9.fna	87.01	40.52	41.23	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865677_bin.9_k141_336	21	66	86.29	87.63	4.05	136579	70333	7043	67310	23559	8139	4535	834543
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865455_bin.1.fna	86.86	42.36	42.27	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865455_bin.1_k141_1996	21	23	86.08	87.35	3.78	136579	70333	7043	155323	46830	5195	4846	872374
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865724_bin.3.fna	87.66	41.18	40.09	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865724_bin.3_k141_14	21	153	86.98	88.17	4.52	136579	70333	7043	29827	10399	1606	4177	848054
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865789_bin.8.fna	87.80	15.37	17.26	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865789_bin.8_k141_310	21	234	86.86	88.51	5.47	136579	70333	7043	15759	5636	2020	2753	316599
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865489_bin.1.fna	95.32	80.28	81.64	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865489_bin.1_k141_850	21	32	95.57	95.66	2.61	136579	70333	7043	133947	46635	9968	8701	1653332
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692212_bin.7.fna	87.58	45.63	46.03	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692212_bin.7_k141_990	21	13	86.84	88.19	4.35	136579	70333	7043	263370	137194	24682	5280	939876
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865763_bin.2.fna	89.65	23.65	27.53	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865763_bin.2_k141_62	21	527	89.14	90.07	4.17	136579	70333	7043	6336	2678	1318	2286	487010
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132047_bin.1.fna	87.26	41.19	44.44	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132047_bin.1_k141_287	21	111	86.60	87.87	4.37	136579	70333	7043	39650	12799	2649	4739	848360
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/FerrettiP_2018_SRR5273902_bin.5.fna	94.25	74.79	83.40	BrooksB_2017_SRR5406011_bin.1_k119_379	FerrettiP_2018_SRR5273902_bin.5_k119_100	21	96	94.67	94.65	2.80	136579	70333	7043	40051	14035	3244	7740	1540368
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865618_bin.6.fna	88.72	14.81	16.08	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865618_bin.6_k141_69	21	380	87.75	89.56	5.16	136579	70333	7043	9488	3695	1481	2383	305070
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131985_bin.1.fna	87.43	43.90	44.35	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131985_bin.1_k141_458	21	25	86.76	87.95	3.92	136579	70333	7043	183606	58826	23188	5137	904148
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865535_bin.1.fna	87.73	42.14	42.98	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865535_bin.1_k141_852	21	41	87.16	88.25	4.00	136579	70333	7043	121475	31254	16882	4768	867942
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865753_bin.4.fna	86.78	41.35	40.91	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865753_bin.4_k141_1080	21	61	86.21	87.43	4.55	136579	70333	7043	67583	20666	4028	4731	851714
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/DianaHT_2018_SRR6795033_bin.4.fna	91.80	68.32	72.92	BrooksB_2017_SRR5406011_bin.1_k119_379	DianaHT_2018_SRR6795033_bin.4_k141_229	21	121	92.25	92.16	3.26	136579	70333	7043	28951	13678	3684	6797	1407021
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131860_bin.8.fna	97.05	45.89	78.62	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131860_bin.8_k141_8	21	552	97.25	97.21	1.95	136579	70333	7043	3910	1654	1091	1977	945172
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865586_bin.1.fna	86.04	17.62	18.19	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865586_bin.1_k141_1747	21	29	84.91	86.66	5.89	136579	70333	7043	179045	38444	3347	3239	362838
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132049_bin.6.fna	96.70	85.82	89.60	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132049_bin.6_k141_63	21	103	96.95	96.96	2.14	136579	70333	7043	43310	14613	3991	8663	1767426
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865464_bin.2.fna	88.02	44.48	42.96	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865464_bin.2_k141_1477	21	16	87.40	88.56	3.96	136579	70333	7043	376379	101909	14110	5146	916014
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865538_bin.1.fna	90.02	27.89	29.52	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865538_bin.1_k141_33	21	606	90.46	90.39	4.38	136579	70333	7043	6266	2217	1238	2735	574449
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132033_bin.2.fna	88.45	34.22	37.62	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132033_bin.2_k141_18	21	277	87.84	88.94	4.39	136579	70333	7043	14344	4884	2022	3851	704859
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132171_bin.3.fna	89.90	24.82	32.41	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132171_bin.3_k141_41	21	415	89.33	90.42	4.22	136579	70333	7043	6642	3049	1762	2872	511218
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CasaburiG_2019_SRR6277145_bin.4.fna	88.12	29.33	52.16	BrooksB_2017_SRR5406011_bin.1_k119_379	CasaburiG_2019_SRR6277145_bin.4_k141_561	21	10	87.24	88.80	3.90	136579	70333	7043	296361	94802	26392	6040	604040
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131818_bin.2.fna	90.45	21.23	28.68	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131818_bin.2_k141_12	21	571	91.02	90.98	4.20	136579	70333	7043	5121	2027	1172	2133	437288
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131903_bin.6.fna	87.08	43.23	44.99	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131903_bin.6_k141_237	21	53	86.51	87.74	4.56	136579	70333	7043	87517	28067	3452	4839	890413
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/ChuDM_2017_SRR8942411_bin.3.fna	84.39	9.55	18.02	BrooksB_2017_SRR5406011_bin.1_k119_379	ChuDM_2017_SRR8942411_bin.3_k119_233	21	69	83.23	85.59	6.55	136579	70333	7043	32474	12396	2610	3642	196668
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131850_bin.2.fna	87.08	16.68	18.10	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131850_bin.2_k141_22	21	233	86.26	87.80	5.83	136579	70333	7043	17743	6068	2039	3014	343625
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131892_bin.1.fna	87.34	42.84	44.23	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131892_bin.1_k141_111	21	32	86.74	87.85	3.88	136579	70333	7043	127138	39950	6975	4692	882244
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132041_bin.2.fna	87.43	42.73	41.89	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132041_bin.2_k141_620	21	27	86.70	88.03	4.51	136579	70333	7043	156222	58399	16987	4756	879966
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/FerrettiP_2018_SRR5274006_bin.5.fna	88.54	32.61	35.39	BrooksB_2017_SRR5406011_bin.1_k119_379	FerrettiP_2018_SRR5274006_bin.5_k119_205	21	374	87.95	88.96	4.33	136579	70333	7043	10834	3836	1614	3183	671618
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132113_bin.4.fna	92.04	14.22	26.33	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132113_bin.4_k141_23	21	548	92.51	92.55	3.55	136579	70333	7043	3345	1690	1106	1830	292854
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865492_bin.6.fna	95.43	80.00	82.43	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865492_bin.6_k141_1862	21	69	95.73	95.68	1.88	136579	70333	7043	68132	19810	4638	8156	1647612
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865667_bin.1.fna	88.56	32.79	35.41	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865667_bin.1_k141_16	21	345	88.00	89.09	4.32	136579	70333	7043	10712	4225	1795	3246	675363
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865485_bin.3.fna	96.07	85.66	82.32	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865485_bin.3_k141_2	21	162	96.36	96.34	2.32	136579	70333	7043	32053	6908	1392	6733	1764273
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865640_bin.2.fna	90.02	23.08	32.02	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865640_bin.2_k141_69	21	393	90.44	90.47	3.88	136579	70333	7043	7117	3084	1727	2731	475260
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865702_bin.2.fna	88.36	15.58	16.80	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865702_bin.2_k141_90	21	274	87.16	89.08	5.41	136579	70333	7043	15493	4675	1813	2697	320976
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131752_bin.3.fna	88.05	40.99	42.63	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131752_bin.3_k141_16	21	155	87.47	88.59	4.40	136579	70333	7043	26717	9868	2224	4538	844206
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CasaburiG_2019_SRR6277140_bin.1.fna	96.74	73.40	83.26	BrooksB_2017_SRR5406011_bin.1_k119_379	CasaburiG_2019_SRR6277140_bin.1_k141_56	21	377	96.93	96.91	2.22	136579	70333	7043	9776	3237	1783	4119	1511808
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865502_bin.5.fna	87.36	42.48	42.27	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865502_bin.5_k141_172	21	42	86.65	87.83	4.43	136579	70333	7043	93382	35872	3706	4703	874838
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865679_bin.6.fna	87.38	39.71	40.58	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865679_bin.6_k141_881	21	27	86.78	87.82	3.99	136579	70333	7043	210886	43103	13436	4727	817858
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132227_bin.1.fna	89.48	24.92	32.89	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132227_bin.1_k141_51	21	374	88.86	90.00	4.16	136579	70333	7043	7660	3238	1727	2882	513155
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132027_bin.1.fna	87.56	42.85	44.95	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132027_bin.1_k141_60	21	79	86.95	88.16	4.46	136579	70333	7043	63375	21184	2914	4645	882558
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692186_bin.1.fna	88.09	38.87	43.11	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692186_bin.1_k141_116	21	215	87.50	88.60	4.43	136579	70333	7043	18548	6360	2167	3905	800626
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CasaburiG_2019_SRR6277117_bin.2.fna	96.31	65.12	85.26	BrooksB_2017_SRR5406011_bin.1_k119_379	CasaburiG_2019_SRR6277117_bin.2_k141_29	21	182	96.55	96.61	2.46	136579	70333	7043	18425	4719	2385	5882	1341185
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132103_bin.2.fna	89.94	30.78	40.34	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132103_bin.2_k141_28	21	403	89.43	90.38	4.02	136579	70333	7043	8118	2715	1338	3284	633916
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692184_bin.26.fna	91.10	27.25	31.61	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692184_bin.26_k141_6	21	643	91.58	91.49	3.88	136579	70333	7043	5416	2045	1169	2209	561168
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131758_bin.1.fna	87.89	35.79	40.63	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131758_bin.1_k141_104	21	212	87.37	88.36	4.48	136579	70333	7043	17976	6581	2155	3920	737128
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865503_bin.6.fna	96.30	60.30	76.72	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865503_bin.6_k141_172	21	418	96.49	96.47	2.09	136579	70333	7043	7000	2788	1719	3393	1241991
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131740_bin.4.fna	87.79	42.00	43.34	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131740_bin.4_k141_46	21	115	87.13	88.37	4.06	136579	70333	7043	31672	13987	2831	4505	865009
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132169_bin.5.fna	87.71	40.78	42.25	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132169_bin.5_k141_183	21	170	87.09	88.24	4.33	136579	70333	7043	25724	8509	2896	4467	839952
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/ChuDM_2017_SRR8942402_bin.10.fna	87.43	15.09	16.73	BrooksB_2017_SRR5406011_bin.1_k119_379	ChuDM_2017_SRR8942402_bin.10_k119_83	21	270	86.41	88.26	5.32	136579	70333	7043	15127	4634	1942	2959	310767
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865571_bin.5.fna	86.00	17.78	18.59	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865571_bin.5_k141_724	21	61	84.73	86.70	5.86	136579	70333	7043	82431	23046	4522	3156	366169
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865829_bin.1.fna	87.79	43.78	43.54	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865829_bin.1_k141_1094	21	100	87.15	88.30	4.31	136579	70333	7043	47089	14310	3941	4696	901660
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865681_bin.4.fna	89.15	29.78	32.49	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865681_bin.4_k141_27	21	402	88.67	89.56	4.05	136579	70333	7043	9006	3633	1486	2977	613374
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865481_bin.6.fna	90.40	21.40	25.93	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865481_bin.6_k141_92	21	563	90.99	90.88	4.32	136579	70333	7043	5348	2429	1282	2030	440725
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865442_bin.4.fna	95.80	82.70	80.66	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865442_bin.4_k141_394	21	41	96.17	96.18	2.97	136579	70333	7043	124577	37716	10396	9108	1703237
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865500_bin.2.fna	90.81	21.58	29.16	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865500_bin.2_k141_24	21	609	91.26	91.21	3.72	136579	70333	7043	4372	2016	1183	2189	444431
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132083_bin.3.fna	87.66	38.88	42.40	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132083_bin.3_k141_82	21	187	86.92	88.21	4.47	136579	70333	7043	22490	7584	2235	4044	800842
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/ChuDM_2017_SRR8942416_bin.8.fna	87.30	41.67	42.24	BrooksB_2017_SRR5406011_bin.1_k119_379	ChuDM_2017_SRR8942416_bin.8_k119_440	21	21	86.56	87.76	4.22	136579	70333	7043	237710	36393	7900	4848	858169
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865531_bin.4.fna	91.22	18.28	26.70	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865531_bin.4_k141_107	21	591	91.81	91.69	3.94	136579	70333	7043	4374	1912	1141	1992	376528
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692218_bin.37.fna	96.67	45.09	69.35	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692218_bin.37_k141_38	21	647	96.86	96.83	1.98	136579	70333	7043	3380	1745	1137	1861	928710
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131730_bin.2.fna	90.34	21.49	35.65	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131730_bin.2_k141_11	21	362	90.89	90.78	3.37	136579	70333	7043	6283	2750	1717	2819	442681
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/ChuDM_2017_SRR8942406_bin.7.fna	92.21	67.94	72.03	BrooksB_2017_SRR5406011_bin.1_k119_379	ChuDM_2017_SRR8942406_bin.7_k119_69	21	77	92.68	92.62	3.12	136579	70333	7043	56929	16272	3800	6727	1399324
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132119_bin.1.fna	90.81	14.02	25.64	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132119_bin.1_k141_92	21	419	91.46	91.27	3.53	136579	70333	7043	4151	2401	1683	2093	288836
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865435_bin.2.fna	87.70	40.65	42.00	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865435_bin.2_k141_69	21	104	87.14	88.28	4.36	136579	70333	7043	45852	11847	3384	4360	837163
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/CokerMO_2019_SRR8692203_bin.1.fna	87.98	17.28	18.20	BrooksB_2017_SRR5406011_bin.1_k119_379	CokerMO_2019_SRR8692203_bin.1_k141_37	21	177	87.12	88.66	5.27	136579	70333	7043	24427	7484	2892	3042	355941
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3131911_bin.6.fna	87.67	43.62	44.11	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3131911_bin.6_k141_559	21	51	87.00	88.25	4.25	136579	70333	7043	81525	28411	9291	5133	898328
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132101_bin.4.fna	87.73	42.19	42.29	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132101_bin.4_k141_98	21	114	87.23	88.22	4.02	136579	70333	7043	36958	15592	3867	4672	869018
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865686_bin.1.fna	91.04	17.24	23.54	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865686_bin.1_k141_19	21	678	91.53	91.52	3.88	136579	70333	7043	3954	1792	1123	1811	355108
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132009_bin.3.fna	88.56	8.13	17.23	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132009_bin.3_k141_64	21	153	87.05	89.74	5.23	136579	70333	7043	11669	4978	3080	3158	167424
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GibsonMK_2016_SRR3132143_bin.6.fna	87.94	13.60	15.74	BrooksB_2017_SRR5406011_bin.1_k119_379	GibsonMK_2016_SRR3132143_bin.6_k141_60	21	256	86.89	88.78	5.19	136579	70333	7043	13601	4873	2523	2500	280045
ELGG_part_2/BrooksB_2017_SRR5406011_bin.1.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865824_bin.7.fna	87.29	41.69	42.62	BrooksB_2017_SRR5406011_bin.1_k119_379	GasparriniAJ_2019_SRR9865824_bin.7_k141_5055	21	19	86.59	87.88	3.76	136579	70333	7043	281642	58325	13424	4770	858636
